index,mon,day,exp,stn,camera,geno,treat,juice,period,min,n_flies,,,,
6650,4,14,10,2,3,C,gc,g,2,40,NA,,,,
6651,4,14,10,2,3,F,gc,g,2,40,2,,,,
6652,4,14,10,2,3,X,gc,g,2,40,NA,,,,
6653,4,14,10,2,3,Y,gc,g,2,40,0,,,,
6654,4,14,10,2,3,Z,gc,g,2,40,NA,,,,
6655,4,14,10,2,3,B,gc,g,2,45,1,,,,
6656,4,14,10,2,3,C,gc,g,2,45,NA,,,,
6657,4,14,10,2,3,F,gc,g,2,45,2,,,,
6658,4,14,10,2,3,X,gc,g,2,45,NA,,,,
6659,4,14,10,2,3,Y,gc,g,2,45,0,,,,
6660,4,14,10,2,3,Z,gc,g,2,45,NA,,,,
6661,4,14,10,2,3,B,gc,g,2,52,1,,,,
6662,4,14,10,2,3,C,gc,g,2,52,NA,,,,
6663,4,14,10,2,3,F,gc,g,2,52,2,,,,
6664,4,14,10,2,3,X,gc,g,2,52,NA,,,,
6665,4,14,10,2,3,Y,gc,g,2,52,0,,,,
6666,4,14,10,2,3,Z,gc,g,2,52,NA,,,,
6667,4,14,10,2,3,B,gc,g,2,60,1,,,,
6668,4,14,10,2,3,C,gc,g,2,60,NA,,,,
6669,4,14,10,2,3,F,gc,g,2,60,2,,,,
6670,4,14,10,2,3,X,gc,g,2,60,NA,,,,
6671,4,14,10,2,3,Y,gc,g,2,60,0,,,,
6672,4,14,10,2,3,Z,gc,g,2,60,NA,,,,
6673,4,14,10,2,3,B,gc,g,2,67,0,,,,
6674,4,14,10,2,3,C,gc,g,2,67,NA,,,,
6675,4,14,10,2,3,F,gc,g,2,67,2,,,,
6676,4,14,10,2,3,X,gc,g,2,67,NA,,,,
6677,4,14,10,2,3,Y,gc,g,2,67,0,,,,
6678,4,14,10,2,3,Z,gc,g,2,67,NA,,,,
6679,4,14,10,2,3,B,gc,g,2,75,0,,,,
6680,4,14,10,2,3,C,gc,g,2,75,NA,,,,
6681,4,14,10,2,3,F,gc,g,2,75,2,,,,
6682,4,14,10,2,3,X,gc,g,2,75,NA,,,,
6683,4,14,10,2,3,Y,gc,g,2,75,0,,,,
6684,4,14,10,2,3,Z,gc,g,2,75,NA,,,,
6685,4,14,10,2,3,B,gc,g,2,82,0,,,,
6686,4,14,10,2,3,C,gc,g,2,82,NA,,,,
6687,4,14,10,2,3,F,gc,g,2,82,2,,,,
6688,4,14,10,2,3,X,gc,g,2,82,NA,,,,
6689,4,14,10,2,3,Y,gc,g,2,82,0,,,,
6690,4,14,10,2,3,Z,gc,g,2,82,NA,,,,
6691,4,14,10,2,3,B,gc,g,2,90,0,,,,
6692,4,14,10,2,3,C,gc,g,2,90,NA,,,,
6693,4,14,10,2,3,F,gc,g,2,90,2,,,,
6694,4,14,10,2,3,X,gc,g,2,90,NA,,,,
6695,4,14,10,2,3,Y,gc,g,2,90,0,,,,
6696,4,14,10,2,3,Z,gc,g,2,90,NA,,,,
6697,4,14,10,2,3,B,gc,g,2,98,0,,,,
6698,4,14,10,2,3,C,gc,g,2,98,NA,,,,
6699,4,14,10,2,3,F,gc,g,2,98,1,,,,
6700,4,14,10,2,3,X,gc,g,2,98,NA,,,,
6701,4,14,10,2,3,Y,gc,g,2,98,0,,,,
6702,4,14,10,2,3,Z,gc,g,2,98,NA,,,,
6703,4,14,10,2,3,B,gc,g,2,105,0,,,,
6704,4,14,10,2,3,C,gc,g,2,105,NA,,,,
6705,4,14,10,2,3,F,gc,g,2,105,2,,,,
6706,4,14,10,2,3,X,gc,g,2,105,NA,,,,
6707,4,14,10,2,3,Y,gc,g,2,105,1,,,,
6708,4,14,10,2,3,Z,gc,g,2,105,NA,,,,
6709,4,14,10,2,3,B,gc,g,2,113,1,,,,
6710,4,14,10,2,3,C,gc,g,2,113,NA,,,,
6711,4,14,10,2,3,F,gc,g,2,113,1,,,,
6712,4,14,10,2,3,X,gc,g,2,113,NA,,,,
6713,4,14,10,2,3,Y,gc,g,2,113,1,,,,
6714,4,14,10,2,3,Z,gc,g,2,113,NA,,,,
6715,4,14,10,2,3,B,gc,g,2,120,1,,,,
6716,4,14,10,2,3,C,gc,g,2,120,NA,,,,
6717,4,14,10,2,3,F,gc,g,2,120,1,,,,
6718,4,14,10,2,3,X,gc,g,2,120,NA,,,,
6719,4,14,10,2,3,Y,gc,g,2,120,0,,,,
6720,4,14,10,2,3,Z,gc,g,2,120,NA,,,,
6721,4,15,11,2,0,B,pc,g,1,0,0,,,,
6722,4,15,11,2,0,C,pc,g,1,0,0,,,,
6723,4,15,11,2,0,F,pc,g,1,0,1,,,,
6724,4,15,11,2,0,X,pc,g,1,0,0,,,,
6725,4,15,11,2,0,Y,pc,g,1,0,0,,,,
6726,4,15,11,2,0,Z,pc,g,1,0,0,,,,
6727,4,15,11,2,0,B,pc,g,1,1,0,,,,
6728,4,15,11,2,0,C,pc,g,1,1,0,,,,
6729,4,15,11,2,0,F,pc,g,1,1,0,,,,
6730,4,15,11,2,0,X,pc,g,1,1,0,,,,
6731,4,15,11,2,0,Y,pc,g,1,1,0,,,,
6732,4,15,11,2,0,Z,pc,g,1,1,0,,,,
6733,4,15,11,2,0,B,pc,g,1,2,1,,,,
6734,4,15,11,2,0,C,pc,g,1,2,0,,,,
6735,4,15,11,2,0,F,pc,g,1,2,2,,,,
6736,4,15,11,2,0,X,pc,g,1,2,0,,,,
6737,4,15,11,2,0,Y,pc,g,1,2,0,,,,
6738,4,15,11,2,0,Z,pc,g,1,2,0,,,,
6739,4,15,11,2,0,B,pc,g,1,3,0,,,,
6740,4,15,11,2,0,C,pc,g,1,3,0,,,,
6741,4,15,11,2,0,F,pc,g,1,3,1,,,,
6742,4,15,11,2,0,X,pc,g,1,3,0,,,,
6743,4,15,11,2,0,Y,pc,g,1,3,0,,,,
6744,4,15,11,2,0,Z,pc,g,1,3,0,,,,
6745,4,15,11,2,0,B,pc,g,1,5,0,,,,
6746,4,15,11,2,0,C,pc,g,1,5,1,,,,
6747,4,15,11,2,0,F,pc,g,1,5,0,,,,
6748,4,15,11,2,0,X,pc,g,1,5,0,,,,
6749,4,15,11,2,0,Y,pc,g,1,5,0,,,,
6750,4,15,11,2,0,Z,pc,g,1,5,0,,,,
6751,4,15,11,2,0,B,pc,g,1,7,0,,,,
6752,4,15,11,2,0,C,pc,g,1,7,1,,,,
6753,4,15,11,2,0,F,pc,g,1,7,1,,,,
6754,4,15,11,2,0,X,pc,g,1,7,0,,,,
6755,4,15,11,2,0,Y,pc,g,1,7,1,,,,
6756,4,15,11,2,0,Z,pc,g,1,7,0,,,,
6757,4,15,11,2,0,B,pc,g,1,10,0,,,,
6758,4,15,11,2,0,C,pc,g,1,10,1,,,,
6759,4,15,11,2,0,F,pc,g,1,10,4,,,,
6760,4,15,11,2,0,X,pc,g,1,10,0,,,,
6761,4,15,11,2,0,Y,pc,g,1,10,2,,,,
6762,4,15,11,2,0,Z,pc,g,1,10,0,,,,
6763,4,15,11,2,0,B,pc,g,1,12,0,,,,
6764,4,15,11,2,0,C,pc,g,1,12,1,,,,
6765,4,15,11,2,0,F,pc,g,1,12,5,,,,
6766,4,15,11,2,0,X,pc,g,1,12,0,,,,
6767,4,15,11,2,0,Y,pc,g,1,12,2,,,,
6768,4,15,11,2,0,Z,pc,g,1,12,0,,,,
6769,4,15,11,2,0,B,pc,g,1,15,0,,,,
6770,4,15,11,2,0,C,pc,g,1,15,1,,,,
6771,4,15,11,2,0,F,pc,g,1,15,4,,,,
6772,4,15,11,2,0,X,pc,g,1,15,0,,,,
6773,4,15,11,2,0,Y,pc,g,1,15,2,,,,
6774,4,15,11,2,0,Z,pc,g,1,15,0,,,,
6775,4,15,11,2,0,B,pc,g,1,17,0,,,,
6776,4,15,11,2,0,C,pc,g,1,17,1,,,,
6777,4,15,11,2,0,F,pc,g,1,17,5,,,,
6778,4,15,11,2,0,X,pc,g,1,17,0,,,,
6779,4,15,11,2,0,Y,pc,g,1,17,2,,,,
6780,4,15,11,2,0,Z,pc,g,1,17,0,,,,
6781,4,15,11,2,0,B,pc,g,1,20,0,,,,
6782,4,15,11,2,0,C,pc,g,1,20,1,,,,
6783,4,15,11,2,0,F,pc,g,1,20,4,,,,
6784,4,15,11,2,0,X,pc,g,1,20,0,,,,
6785,4,15,11,2,0,Y,pc,g,1,20,3,,,,
6786,4,15,11,2,0,Z,pc,g,1,20,0,,,,
6787,4,15,11,2,0,B,pc,g,1,23,0,,,,
6788,4,15,11,2,0,C,pc,g,1,23,1,,,,
6789,4,15,11,2,0,F,pc,g,1,23,3,,,,
6790,4,15,11,2,0,X,pc,g,1,23,0,,,,
6791,4,15,11,2,0,Y,pc,g,1,23,3,,,,
6792,4,15,11,2,0,Z,pc,g,1,23,0,,,,
6793,4,15,11,2,0,B,pc,g,1,25,0,,,,
6794,4,15,11,2,0,C,pc,g,1,25,1,,,,
6795,4,15,11,2,0,F,pc,g,1,25,4,,,,
6796,4,15,11,2,0,X,pc,g,1,25,0,,,,
6797,4,15,11,2,0,Y,pc,g,1,25,3,,,,
6798,4,15,11,2,0,Z,pc,g,1,25,0,,,,
6799,4,15,11,2,0,B,pc,g,1,28,0,,,,
6800,4,15,11,2,0,C,pc,g,1,28,1,,,,
6801,4,15,11,2,0,F,pc,g,1,28,4,,,,
6802,4,15,11,2,0,X,pc,g,1,28,0,,,,
6803,4,15,11,2,0,Y,pc,g,1,28,3,,,,
6804,4,15,11,2,0,Z,pc,g,1,28,1,,,,
6805,4,15,11,2,0,B,pc,g,1,30,0,,,,
6806,4,15,11,2,0,C,pc,g,1,30,1,,,,
6807,4,15,11,2,0,F,pc,g,1,30,4,,,,
6808,4,15,11,2,0,X,pc,g,1,30,0,,,,
6809,4,15,11,2,0,Y,pc,g,1,30,3,,,,
6810,4,15,11,2,0,Z,pc,g,1,30,0,,,,
6811,4,15,11,2,0,B,pc,g,1,35,1,,,,
6812,4,15,11,2,0,C,pc,g,1,35,1,,,,
6813,4,15,11,2,0,F,pc,g,1,35,4,,,,
6814,4,15,11,2,0,X,pc,g,1,35,0,,,,
6815,4,15,11,2,0,Y,pc,g,1,35,3,,,,
6816,4,15,11,2,0,Z,pc,g,1,35,0,,,,
6817,4,15,11,2,0,B,pc,g,1,40,1,,,,
6818,4,15,11,2,0,C,pc,g,1,40,1,,,,
6819,4,15,11,2,0,F,pc,g,1,40,4,,,,
6820,4,15,11,2,0,X,pc,g,1,40,0,,,,
6821,4,15,11,2,0,Y,pc,g,1,40,3,,,,
6822,4,15,11,2,0,Z,pc,g,1,40,0,,,,
6823,4,15,11,2,0,B,pc,g,1,45,1,,,,
6824,4,15,11,2,0,C,pc,g,1,45,1,,,,
6825,4,15,11,2,0,F,pc,g,1,45,4,,,,
6826,4,15,11,2,0,X,pc,g,1,45,0,,,,
6827,4,15,11,2,0,Y,pc,g,1,45,3,,,,
6828,4,15,11,2,0,Z,pc,g,1,45,1,,,,
6829,4,15,11,2,0,B,pc,g,1,52,1,,,,
6830,4,15,11,2,0,C,pc,g,1,52,2,,,,
6831,4,15,11,2,0,F,pc,g,1,52,4,,,,
6832,4,15,11,2,0,X,pc,g,1,52,0,,,,
6833,4,15,11,2,0,Y,pc,g,1,52,3,,,,
6834,4,15,11,2,0,Z,pc,g,1,52,0,,,,
6835,4,15,11,2,0,B,pc,g,1,60,1,,,,
6836,4,15,11,2,0,C,pc,g,1,60,2,,,,
6837,4,15,11,2,0,F,pc,g,1,60,4,,,,
6838,4,15,11,2,0,X,pc,g,1,60,1,,,,
6839,4,15,11,2,0,Y,pc,g,1,60,3,,,,
6840,4,15,11,2,0,Z,pc,g,1,60,0,,,,
6841,4,15,11,2,0,B,pc,g,1,67,3,,,,
6842,4,15,11,2,0,C,pc,g,1,67,1,,,,
6843,4,15,11,2,0,F,pc,g,1,67,3,,,,
6844,4,15,11,2,0,X,pc,g,1,67,1,,,,
6845,4,15,11,2,0,Y,pc,g,1,67,3,,,,
6846,4,15,11,2,0,Z,pc,g,1,67,2,,,,
6847,4,15,11,2,0,B,pc,g,1,75,3,,,,
6848,4,15,11,2,0,C,pc,g,1,75,2,,,,
6849,4,15,11,2,0,F,pc,g,1,75,3,,,,
6850,4,15,11,2,0,X,pc,g,1,75,1,,,,
6851,4,15,11,2,0,Y,pc,g,1,75,3,,,,
6852,4,15,11,2,0,Z,pc,g,1,75,1,,,,
6853,4,15,11,2,0,B,pc,g,1,82,4,,,,
6854,4,15,11,2,0,C,pc,g,1,82,2,,,,
6855,4,15,11,2,0,F,pc,g,1,82,2,,,,
6856,4,15,11,2,0,X,pc,g,1,82,0,,,,
6857,4,15,11,2,0,Y,pc,g,1,82,4,,,,
6858,4,15,11,2,0,Z,pc,g,1,82,2,,,,
6859,4,15,11,2,0,B,pc,g,1,90,3,,,,
6860,4,15,11,2,0,C,pc,g,1,90,2,,,,
6861,4,15,11,2,0,F,pc,g,1,90,3,,,,
6862,4,15,11,2,0,X,pc,g,1,90,0,,,,
6863,4,15,11,2,0,Y,pc,g,1,90,2,,,,
6864,4,15,11,2,0,Z,pc,g,1,90,2,,,,
6865,4,15,11,2,0,B,pc,g,1,98,4,,,,
6866,4,15,11,2,0,C,pc,g,1,98,2,,,,
6867,4,15,11,2,0,F,pc,g,1,98,3,,,,
6868,4,15,11,2,0,X,pc,g,1,98,0,,,,
6869,4,15,11,2,0,Y,pc,g,1,98,2,,,,
6870,4,15,11,2,0,Z,pc,g,1,98,3,,,,
6871,4,15,11,2,0,B,pc,g,1,105,4,,,,
6872,4,15,11,2,0,C,pc,g,1,105,4,,,,
6873,4,15,11,2,0,F,pc,g,1,105,3,,,,
6874,4,15,11,2,0,X,pc,g,1,105,0,,,,
6875,4,15,11,2,0,Y,pc,g,1,105,3,,,,
6876,4,15,11,2,0,Z,pc,g,1,105,2,,,,
6877,4,15,11,2,0,B,pc,g,1,113,3,,,,
6878,4,15,11,2,0,C,pc,g,1,113,3,,,,
6879,4,15,11,2,0,F,pc,g,1,113,3,,,,
6880,4,15,11,2,0,X,pc,g,1,113,0,,,,
6881,4,15,11,2,0,Y,pc,g,1,113,2,,,,
6882,4,15,11,2,0,Z,pc,g,1,113,2,,,,
6883,4,15,11,2,0,B,pc,g,1,120,4,,,,
6884,4,15,11,2,0,C,pc,g,1,120,2,,,,
6885,4,15,11,2,0,F,pc,g,1,120,3,,,,
6886,4,15,11,2,0,X,pc,g,1,120,0,,,,
6887,4,15,11,2,0,Y,pc,g,1,120,2,,,,
6888,4,15,11,2,0,Z,pc,g,1,120,2,,,,
6889,4,15,11,2,0,B,gc,g,2,0,0,,,,
6890,4,15,11,2,0,C,gc,g,2,0,0,,,,
6891,4,15,11,2,0,F,gc,g,2,0,0,,,,
6892,4,15,11,2,0,X,gc,g,2,0,NA,,,,
6893,4,15,11,2,0,Y,gc,g,2,0,0,,,,
6894,4,15,11,2,0,Z,gc,g,2,0,0,,,,
6895,4,15,11,2,0,B,gc,g,2,1,0,,,,
6896,4,15,11,2,0,C,gc,g,2,1,0,,,,
6897,4,15,11,2,0,F,gc,g,2,1,0,,,,
6898,4,15,11,2,0,X,gc,g,2,1,NA,,,,
6899,4,15,11,2,0,Y,gc,g,2,1,0,,,,
6900,4,15,11,2,0,Z,gc,g,2,1,0,,,,
6901,4,15,11,2,0,B,gc,g,2,2,0,,,,
6902,4,15,11,2,0,C,gc,g,2,2,0,,,,
6903,4,15,11,2,0,F,gc,g,2,2,0,,,,
6904,4,15,11,2,0,X,gc,g,2,2,NA,,,,
6905,4,15,11,2,0,Y,gc,g,2,2,0,,,,
6906,4,15,11,2,0,Z,gc,g,2,2,0,,,,
6907,4,15,11,2,0,B,gc,g,2,3,0,,,,
6908,4,15,11,2,0,C,gc,g,2,3,0,,,,
6909,4,15,11,2,0,F,gc,g,2,3,0,,,,
6910,4,15,11,2,0,X,gc,g,2,3,NA,,,,
6911,4,15,11,2,0,Y,gc,g,2,3,0,,,,
6912,4,15,11,2,0,Z,gc,g,2,3,0,,,,
6913,4,15,11,2,0,B,gc,g,2,5,0,,,,
6914,4,15,11,2,0,C,gc,g,2,5,0,,,,
6915,4,15,11,2,0,F,gc,g,2,5,1,,,,
6916,4,15,11,2,0,X,gc,g,2,5,NA,,,,
6917,4,15,11,2,0,Y,gc,g,2,5,0,,,,
6918,4,15,11,2,0,Z,gc,g,2,5,0,,,,
6919,4,15,11,2,0,B,gc,g,2,7,0,,,,
6920,4,15,11,2,0,C,gc,g,2,7,0,,,,
6921,4,15,11,2,0,F,gc,g,2,7,1,,,,
6922,4,15,11,2,0,X,gc,g,2,7,NA,,,,
6923,4,15,11,2,0,Y,gc,g,2,7,1,,,,
6924,4,15,11,2,0,Z,gc,g,2,7,0,,,,
6925,4,15,11,2,0,B,gc,g,2,10,0,,,,
6926,4,15,11,2,0,C,gc,g,2,10,0,,,,
6927,4,15,11,2,0,F,gc,g,2,10,0,,,,
6928,4,15,11,2,0,X,gc,g,2,10,NA,,,,
6929,4,15,11,2,0,Y,gc,g,2,10,1,,,,
6930,4,15,11,2,0,Z,gc,g,2,10,0,,,,
6931,4,15,11,2,0,B,gc,g,2,12,0,,,,
6932,4,15,11,2,0,C,gc,g,2,12,0,,,,
6933,4,15,11,2,0,F,gc,g,2,12,0,,,,
6934,4,15,11,2,0,X,gc,g,2,12,NA,,,,
6935,4,15,11,2,0,Y,gc,g,2,12,1,,,,
6936,4,15,11,2,0,Z,gc,g,2,12,0,,,,
6937,4,15,11,2,0,B,gc,g,2,15,0,,,,
6938,4,15,11,2,0,C,gc,g,2,15,0,,,,
6939,4,15,11,2,0,F,gc,g,2,15,0,,,,
6940,4,15,11,2,0,X,gc,g,2,15,NA,,,,
6941,4,15,11,2,0,Y,gc,g,2,15,1,,,,
6942,4,15,11,2,0,Z,gc,g,2,15,0,,,,
6943,4,15,11,2,0,B,gc,g,2,17,0,,,,
6944,4,15,11,2,0,C,gc,g,2,17,0,,,,
6945,4,15,11,2,0,F,gc,g,2,17,0,,,,
6946,4,15,11,2,0,X,gc,g,2,17,NA,,,,
6947,4,15,11,2,0,Y,gc,g,2,17,0,,,,
6948,4,15,11,2,0,Z,gc,g,2,17,0,,,,
6949,4,15,11,2,0,B,gc,g,2,20,0,,,,
6950,4,15,11,2,0,C,gc,g,2,20,1,,,,
6951,4,15,11,2,0,F,gc,g,2,20,0,,,,
6952,4,15,11,2,0,X,gc,g,2,20,NA,,,,
6953,4,15,11,2,0,Y,gc,g,2,20,1,,,,
6954,4,15,11,2,0,Z,gc,g,2,20,0,,,,
6955,4,15,11,2,0,B,gc,g,2,23,0,,,,
6956,4,15,11,2,0,C,gc,g,2,23,1,,,,
6957,4,15,11,2,0,F,gc,g,2,23,1,,,,
6958,4,15,11,2,0,X,gc,g,2,23,NA,,,,
6959,4,15,11,2,0,Y,gc,g,2,23,1,,,,
6960,4,15,11,2,0,Z,gc,g,2,23,0,,,,
6961,4,15,11,2,0,B,gc,g,2,25,0,,,,
6962,4,15,11,2,0,C,gc,g,2,25,2,,,,
6963,4,15,11,2,0,F,gc,g,2,25,0,,,,
6964,4,15,11,2,0,X,gc,g,2,25,NA,,,,
6965,4,15,11,2,0,Y,gc,g,2,25,1,,,,
6966,4,15,11,2,0,Z,gc,g,2,25,0,,,,
6967,4,15,11,2,0,B,gc,g,2,28,1,,,,
6968,4,15,11,2,0,C,gc,g,2,28,2,,,,
6969,4,15,11,2,0,F,gc,g,2,28,1,,,,
6970,4,15,11,2,0,X,gc,g,2,28,NA,,,,
6971,4,15,11,2,0,Y,gc,g,2,28,1,,,,
6972,4,15,11,2,0,Z,gc,g,2,28,0,,,,
6973,4,15,11,2,0,B,gc,g,2,30,0,,,,
6974,4,15,11,2,0,C,gc,g,2,30,2,,,,
6975,4,15,11,2,0,F,gc,g,2,30,0,,,,
6976,4,15,11,2,0,X,gc,g,2,30,NA,,,,
6977,4,15,11,2,0,Y,gc,g,2,30,1,,,,
6978,4,15,11,2,0,Z,gc,g,2,30,0,,,,
6979,4,15,11,2,0,B,gc,g,2,35,0,,,,
6980,4,15,11,2,0,C,gc,g,2,35,3,,,,
6981,4,15,11,2,0,F,gc,g,2,35,0,,,,
6982,4,15,11,2,0,X,gc,g,2,35,NA,,,,
6983,4,15,11,2,0,Y,gc,g,2,35,1,,,,
6984,4,15,11,2,0,Z,gc,g,2,35,0,,,,
6985,4,15,11,2,0,B,gc,g,2,40,1,,,,
6986,4,15,11,2,0,C,gc,g,2,40,2,,,,
6987,4,15,11,2,0,F,gc,g,2,40,0,,,,
6988,4,15,11,2,0,X,gc,g,2,40,NA,,,,
6989,4,15,11,2,0,Y,gc,g,2,40,0,,,,
6990,4,15,11,2,0,Z,gc,g,2,40,0,,,,
6991,4,15,11,2,0,B,gc,g,2,45,1,,,,
6992,4,15,11,2,0,C,gc,g,2,45,3,,,,
6993,4,15,11,2,0,F,gc,g,2,45,0,,,,
6994,4,15,11,2,0,X,gc,g,2,45,NA,,,,
6995,4,15,11,2,0,Y,gc,g,2,45,0,,,,
6996,4,15,11,2,0,Z,gc,g,2,45,0,,,,
6997,4,15,11,2,0,B,gc,g,2,52,1,,,,
6998,4,15,11,2,0,C,gc,g,2,52,2,,,,
6999,4,15,11,2,0,F,gc,g,2,52,0,,,,
7000,4,15,11,2,0,X,gc,g,2,52,NA,,,,
7001,4,15,11,2,0,Y,gc,g,2,52,1,,,,
7002,4,15,11,2,0,Z,gc,g,2,52,0,,,,
7003,4,15,11,2,0,B,gc,g,2,60,1,,,,
7004,4,15,11,2,0,C,gc,g,2,60,2,,,,
7005,4,15,11,2,0,F,gc,g,2,60,0,,,,
7006,4,15,11,2,0,X,gc,g,2,60,NA,,,,
7007,4,15,11,2,0,Y,gc,g,2,60,0,,,,
7008,4,15,11,2,0,Z,gc,g,2,60,0,,,,
7009,4,15,11,2,0,B,gc,g,2,67,NA,,,,
7010,4,15,11,2,0,C,gc,g,2,67,NA,,,,
7011,4,15,11,2,0,F,gc,g,2,67,NA,,,,
7012,4,15,11,2,0,X,gc,g,2,67,NA,,,,
7013,4,15,11,2,0,Y,gc,g,2,67,NA,,,,
7014,4,15,11,2,0,Z,gc,g,2,67,NA,,,,
7015,4,15,11,2,0,B,gc,g,2,75,NA,,,,
7016,4,15,11,2,0,C,gc,g,2,75,NA,,,,
7017,4,15,11,2,0,F,gc,g,2,75,NA,,,,
7018,4,15,11,2,0,X,gc,g,2,75,NA,,,,
7019,4,15,11,2,0,Y,gc,g,2,75,NA,,,,
7020,4,15,11,2,0,Z,gc,g,2,75,NA,,,,
7021,4,15,11,2,0,B,gc,g,2,82,NA,,,,
7022,4,15,11,2,0,C,gc,g,2,82,NA,,,,
7023,4,15,11,2,0,F,gc,g,2,82,NA,,,,
7024,4,15,11,2,0,X,gc,g,2,82,NA,,,,
7025,4,15,11,2,0,Y,gc,g,2,82,NA,,,,
7026,4,15,11,2,0,Z,gc,g,2,82,NA,,,,
7027,4,15,11,2,0,B,gc,g,2,90,NA,,,,
7028,4,15,11,2,0,C,gc,g,2,90,NA,,,,
7029,4,15,11,2,0,F,gc,g,2,90,NA,,,,
7030,4,15,11,2,0,X,gc,g,2,90,NA,,,,
7031,4,15,11,2,0,Y,gc,g,2,90,NA,,,,
7032,4,15,11,2,0,Z,gc,g,2,90,NA,,,,
7033,4,15,11,2,0,B,gc,g,2,98,NA,,,,
7034,4,15,11,2,0,C,gc,g,2,98,NA,,,,
7035,4,15,11,2,0,F,gc,g,2,98,NA,,,,
7036,4,15,11,2,0,X,gc,g,2,98,NA,,,,
7037,4,15,11,2,0,Y,gc,g,2,98,NA,,,,
7038,4,15,11,2,0,Z,gc,g,2,98,NA,,,,
7039,4,15,11,2,0,B,gc,g,2,105,NA,,,,
7040,4,15,11,2,0,C,gc,g,2,105,NA,,,,
7041,4,15,11,2,0,F,gc,g,2,105,NA,,,,
7042,4,15,11,2,0,X,gc,g,2,105,NA,,,,
7043,4,15,11,2,0,Y,gc,g,2,105,NA,,,,
7044,4,15,11,2,0,Z,gc,g,2,105,NA,,,,
7045,4,15,11,2,0,B,gc,g,2,113,NA,,,,
7046,4,15,11,2,0,C,gc,g,2,113,NA,,,,
7047,4,15,11,2,0,F,gc,g,2,113,NA,,,,
7048,4,15,11,2,0,X,gc,g,2,113,NA,,,,
7049,4,15,11,2,0,Y,gc,g,2,113,NA,,,,
7050,4,15,11,2,0,Z,gc,g,2,113,NA,,,,
7051,4,15,11,2,0,B,gc,g,2,120,NA,,,,
7052,4,15,11,2,0,C,gc,g,2,120,NA,,,,
7053,4,15,11,2,0,F,gc,g,2,120,NA,,,,
7054,4,15,11,2,0,X,gc,g,2,120,NA,,,,
7055,4,15,11,2,0,Y,gc,g,2,120,NA,,,,
7056,4,15,11,2,0,Z,gc,g,2,120,NA,,,,
7057,4,15,11,2,2,B,pc,p,1,0,0,,,,
7058,4,15,11,2,2,C,pc,p,1,0,0,,,,
7059,4,15,11,2,2,F,pc,p,1,0,1,,,,
7060,4,15,11,2,2,X,pc,p,1,0,0,,,,
7061,4,15,11,2,2,Y,pc,p,1,0,0,,,,
7062,4,15,11,2,2,Z,pc,p,1,0,0,,,,
7063,4,15,11,2,2,B,pc,p,1,1,0,,,,
7064,4,15,11,2,2,C,pc,p,1,1,0,,,,
7065,4,15,11,2,2,F,pc,p,1,1,0,,,,
7066,4,15,11,2,2,X,pc,p,1,1,0,,,,
7067,4,15,11,2,2,Y,pc,p,1,1,0,,,,
7068,4,15,11,2,2,Z,pc,p,1,1,0,,,,
7069,4,15,11,2,2,B,pc,p,1,2,0,,,,
7070,4,15,11,2,2,C,pc,p,1,2,0,,,,
7071,4,15,11,2,2,F,pc,p,1,2,1,,,,
7072,4,15,11,2,2,X,pc,p,1,2,0,,,,
7073,4,15,11,2,2,Y,pc,p,1,2,0,,,,
7074,4,15,11,2,2,Z,pc,p,1,2,0,,,,
7075,4,15,11,2,2,B,pc,p,1,3,0,,,,
7076,4,15,11,2,2,C,pc,p,1,3,0,,,,
7077,4,15,11,2,2,F,pc,p,1,3,0,,,,
7078,4,15,11,2,2,X,pc,p,1,3,0,,,,
7079,4,15,11,2,2,Y,pc,p,1,3,0,,,,
7080,4,15,11,2,2,Z,pc,p,1,3,0,,,,
7081,4,15,11,2,2,B,pc,p,1,5,0,,,,
7082,4,15,11,2,2,C,pc,p,1,5,1,,,,
7083,4,15,11,2,2,F,pc,p,1,5,0,,,,
7084,4,15,11,2,2,X,pc,p,1,5,0,,,,
7085,4,15,11,2,2,Y,pc,p,1,5,0,,,,
7086,4,15,11,2,2,Z,pc,p,1,5,0,,,,
7087,4,15,11,2,2,B,pc,p,1,7,1,,,,
7088,4,15,11,2,2,C,pc,p,1,7,1,,,,
7089,4,15,11,2,2,F,pc,p,1,7,0,,,,
7090,4,15,11,2,2,X,pc,p,1,7,0,,,,
7091,4,15,11,2,2,Y,pc,p,1,7,0,,,,
7092,4,15,11,2,2,Z,pc,p,1,7,0,,,,
7093,4,15,11,2,2,B,pc,p,1,10,1,,,,
7094,4,15,11,2,2,C,pc,p,1,10,2,,,,
7095,4,15,11,2,2,F,pc,p,1,10,0,,,,
7096,4,15,11,2,2,X,pc,p,1,10,0,,,,
7097,4,15,11,2,2,Y,pc,p,1,10,0,,,,
7098,4,15,11,2,2,Z,pc,p,1,10,0,,,,
7099,4,15,11,2,2,B,pc,p,1,12,1,,,,
7100,4,15,11,2,2,C,pc,p,1,12,1,,,,
7101,4,15,11,2,2,F,pc,p,1,12,1,,,,
7102,4,15,11,2,2,X,pc,p,1,12,0,,,,
7103,4,15,11,2,2,Y,pc,p,1,12,0,,,,
7104,4,15,11,2,2,Z,pc,p,1,12,0,,,,
7105,4,15,11,2,2,B,pc,p,1,15,0,,,,
